Database: mbFirstStudy
Exercise: 6
Age classes: [2,11], [12,21], [22,31], [32,41], [42,51], [52,61], [62,71], [72,81], 
Gender: -
Dominant hand: -
Session hand: -

userID;gender;dominantHand;age
ec810280f7583b5b6a67ed4e5739728f;2;855;644;0.7917;0.3626;2;8.666
ec810280f7583b5b6a67ed4e5739728f;2;291;580;0.2694;0.3266;3;9.47
ec810280f7583b5b6a67ed4e5739728f;3;799;568;0.7398;0.3198;2;0
ec810280f7583b5b6a67ed4e5739728f;3;785;1151;0.7269;0.6481;1;0.52
ec810280f7583b5b6a67ed4e5739728f;3;258;1182;0.2389;0.6655;0;1.021
ec810280f7583b5b6a67ed4e5739728f;3;768;627;0.7111;0.353;2;1.557
ec810280f7583b5b6a67ed4e5739728f;3;283;1150;0.262;0.6475;0;2.092
ec810280f7583b5b6a67ed4e5739728f;3;291;615;0.2694;0.3463;3;2.779
ec810280f7583b5b6a67ed4e5739728f;3;307;1184;0.2843;0.6667;0;3.582
ec810280f7583b5b6a67ed4e5739728f;3;811;1157;0.7509;0.6515;1;4.118
ec810280f7583b5b6a67ed4e5739728f;3;868;602;0.8037;0.339;2;4.637
ec810280f7583b5b6a67ed4e5739728f;3;830;1128;0.7685;0.6351;1;5.173
ec810280f7583b5b6a67ed4e5739728f;3;324;626;0.3;0.3525;3;5.708
ec810280f7583b5b6a67ed4e5739728f;3;869;671;0.8046;0.3778;2;6.344
ec810280f7583b5b6a67ed4e5739728f;3;303;1175;0.2806;0.6616;0;6.914
ec810280f7583b5b6a67ed4e5739728f;3;323;620;0.2991;0.3491;3;7.483
ec810280f7583b5b6a67ed4e5739728f;3;866;1138;0.8019;0.6408;1;8.019
ec810280f7583b5b6a67ed4e5739728f;3;864;589;0.8;0.3316;2;8.503
ec810280f7583b5b6a67ed4e5739728f;3;827;1165;0.7657;0.656;1;9.089
ec810280f7583b5b6a67ed4e5739728f;3;835;654;0.7731;0.3682;2;9.725
ed70261db6cf0872d8cc5329570d332a;1;361.2474;267.6654;0.7526;0.3346;2;0
ed70261db6cf0872d8cc5329570d332a;1;129.7297;294.6317;0.2703;0.3683;3;0.599
ed70261db6cf0872d8cc5329570d332a;1;410.1455;271.6604;0.8545;0.3396;2;1.332
ed70261db6cf0872d8cc5329570d332a;1;119.7505;296.6292;0.2495;0.3708;3;2.012
ed70261db6cf0872d8cc5329570d332a;1;123.7422;576.2797;0.2578;0.7203;0;2.861
ed70261db6cf0872d8cc5329570d332a;1;393.1809;268.6642;0.8191;0.3358;2;3.592
ed70261db6cf0872d8cc5329570d332a;1;383.2017;548.3146;0.7983;0.6854;1;4.162
ed70261db6cf0872d8cc5329570d332a;1;120.7484;260.6741;0.2516;0.3258;3;4.812
ed70261db6cf0872d8cc5329570d332a;1;398.1705;541.3234;0.8295;0.6767;1;5.404
ed70261db6cf0872d8cc5329570d332a;1;131.7256;269.6629;0.2744;0.3371;0;5.823
ed70261db6cf0872d8cc5329570d332a;1;114.7609;563.2959;0.2391;0.7041;0;6.571
ed70261db6cf0872d8cc5329570d332a;1;147.6923;267.6654;0.3077;0.3346;3;7.475
ed70261db6cf0872d8cc5329570d332a;1;390.1871;534.3321;0.8129;0.6679;1;8.22
ed70261db6cf0872d8cc5329570d332a;1;126.736;270.6617;0.264;0.3383;3;8.969
ed70261db6cf0872d8cc5329570d332a;1;393.1809;549.3134;0.8191;0.6866;1;9.711
ed70261db6cf0872d8cc5329570d332a;2;371.2266;242.6966;0.7734;0.3034;2;0
ed70261db6cf0872d8cc5329570d332a;2;138.711;538.3271;0.289;0.6729;0;0.809
ed70261db6cf0872d8cc5329570d332a;2;393.1809;532.3346;0.8191;0.6654;1;1.57
ed70261db6cf0872d8cc5329570d332a;2;120.7484;259.6754;0.2516;0.3246;3;2.21
ed70261db6cf0872d8cc5329570d332a;2;124.7401;561.2983;0.2599;0.7016;0;2.914
ed70261db6cf0872d8cc5329570d332a;2;131.7256;274.6567;0.2744;0.3433;3;3.648
ed70261db6cf0872d8cc5329570d332a;2;411.1434;552.3096;0.8565;0.6904;1;4.197
ed70261db6cf0872d8cc5329570d332a;2;393.1809;231.7103;0.8191;0.2896;2;4.881
ed70261db6cf0872d8cc5329570d332a;2;131.7256;264.6691;0.2744;0.3308;3;5.513
ed70261db6cf0872d8cc5329570d332a;2;388.1913;230.7116;0.8087;0.2884;2;6.251
ed70261db6cf0872d8cc5329570d332a;2;138.711;558.3021;0.289;0.6979;0;6.797
ed70261db6cf0872d8cc5329570d332a;2;390.1871;256.6791;0.8129;0.3208;2;7.38
ed70261db6cf0872d8cc5329570d332a;2;108.7734;269.6629;0.2266;0.3371;3;8.103
ed70261db6cf0872d8cc5329570d332a;2;119.7505;558.3021;0.2495;0.6979;0;8.815
ed70261db6cf0872d8cc5329570d332a;2;405.1559;254.6816;0.8441;0.3184;2;9.368
ed70261db6cf0872d8cc5329570d332a;2;114.7609;274.6567;0.2391;0.3433;3;9.966
ed70261db6cf0872d8cc5329570d332a;3;96.7983;542.3221;0.2017;0.6779;0;0
ed70261db6cf0872d8cc5329570d332a;3;390.1871;232.7091;0.8129;0.2909;2;0.618
ed70261db6cf0872d8cc5329570d332a;3;349.2723;533.3333;0.7277;0.6667;1;1.226
ed70261db6cf0872d8cc5329570d332a;3;94.8025;548.3146;0.1975;0.6854;0;1.933
ed70261db6cf0872d8cc5329570d332a;3;368.2328;539.3258;0.7672;0.6742;1;2.631
ed70261db6cf0872d8cc5329570d332a;3;96.7983;300.6242;0.2017;0.3758;3;3.313
ed70261db6cf0872d8cc5329570d332a;3;130.7276;560.2996;0.2723;0.7004;0;4.038
ed70261db6cf0872d8cc5329570d332a;3;124.7401;271.6604;0.2599;0.3396;3;4.744
ed70261db6cf0872d8cc5329570d332a;3;362.2453;556.3046;0.7547;0.6954;1;5.359
ed70261db6cf0872d8cc5329570d332a;3;399.1684;237.7029;0.8316;0.2971;2;5.961
ed70261db6cf0872d8cc5329570d332a;3;134.7193;552.3096;0.2807;0.6904;0;6.52
ed70261db6cf0872d8cc5329570d332a;3;140.7069;249.6879;0.2931;0.3121;3;7.121
ed70261db6cf0872d8cc5329570d332a;3;380.2079;228.7141;0.7921;0.2859;2;7.905
ed70261db6cf0872d8cc5329570d332a;3;382.2037;532.3346;0.7963;0.6654;1;8.505
ed70261db6cf0872d8cc5329570d332a;3;375.2183;230.7116;0.7817;0.2884;2;9.201
ed70261db6cf0872d8cc5329570d332a;3;124.7401;555.3058;0.2599;0.6941;0;9.768
ee1bae2a17cd790644ddac8863b5c20c;1;249.7687;1110.347;0.2313;0.6252;0;0
ee1bae2a17cd790644ddac8863b5c20c;1;832.2294;657.5825;0.7706;0.3703;2;0.4718
ee1bae2a17cd790644ddac8863b5c20c;1;301.7206;1129.337;0.2794;0.6359;0;1.0123
ee1bae2a17cd790644ddac8863b5c20c;1;343.6818;638.5924;0.3182;0.3596;3;1.5492
ee1bae2a17cd790644ddac8863b5c20c;1;304.7179;1146.328;0.2821;0.6455;0;2.1049
ee1bae2a17cd790644ddac8863b5c20c;1;841.2211;1163.319;0.7789;0.655;1;2.5933
ee1bae2a17cd790644ddac8863b5c20c;1;334.6901;1135.334;0.3099;0.6393;0;3.1324
ee1bae2a17cd790644ddac8863b5c20c;1;775.2822;1117.343;0.7179;0.6291;1;3.6041
ee1bae2a17cd790644ddac8863b5c20c;1;836.2257;622.6007;0.7743;0.3506;2;4.1262
ee1bae2a17cd790644ddac8863b5c20c;1;305.7169;1087.359;0.2831;0.6123;0;4.6145
ee1bae2a17cd790644ddac8863b5c20c;1;773.284;626.5986;0.716;0.3528;2;5.1193
ee1bae2a17cd790644ddac8863b5c20c;1;852.2109;1156.323;0.7891;0.6511;1;5.591
ee1bae2a17cd790644ddac8863b5c20c;1;361.6651;698.5612;0.3349;0.3933;3;6.0689
ee1bae2a17cd790644ddac8863b5c20c;1;797.2618;616.6039;0.7382;0.3472;2;6.6181
ee1bae2a17cd790644ddac8863b5c20c;1;306.716;1142.33;0.284;0.6432;0;7.157
ee1bae2a17cd790644ddac8863b5c20c;1;732.3219;625.5992;0.6781;0.3523;2;7.6453
ee1bae2a17cd790644ddac8863b5c20c;1;339.6855;1143.33;0.3145;0.6438;0;8.1386
ee1bae2a17cd790644ddac8863b5c20c;1;783.2748;655.5836;0.7253;0.3691;2;8.6576
ee1bae2a17cd790644ddac8863b5c20c;1;272.7475;1124.339;0.2525;0.6331;0;9.1616
ee1bae2a17cd790644ddac8863b5c20c;1;829.2322;670.5758;0.7678;0.3776;2;9.6665
ee1bae2a17cd790644ddac8863b5c20c;2;312.7104;1154.324;0.2895;0.65;0;0
ee1bae2a17cd790644ddac8863b5c20c;2;787.2711;656.583;0.729;0.3697;2;0.454
ee1bae2a17cd790644ddac8863b5c20c;2;287.7336;648.5873;0.2664;0.3652;3;0.9594
ee1bae2a17cd790644ddac8863b5c20c;2;828.2331;1115.344;0.7669;0.628;1;1.4143
ee1bae2a17cd790644ddac8863b5c20c;2;295.7262;624.5997;0.2738;0.3517;3;1.869
ee1bae2a17cd790644ddac8863b5c20c;2;271.7484;1155.323;0.2516;0.6505;0;2.4918
ee1bae2a17cd790644ddac8863b5c20c;2;351.6744;636.5935;0.3256;0.3584;3;3.0645
ee1bae2a17cd790644ddac8863b5c20c;2;256.7623;1152.325;0.2377;0.6488;0;3.604
ee1bae2a17cd790644ddac8863b5c20c;2;809.2507;1147.327;0.7493;0.646;1;4.1927
ee1bae2a17cd790644ddac8863b5c20c;2;848.2146;642.5903;0.7854;0.3618;2;4.6643
ee1bae2a17cd790644ddac8863b5c20c;2;285.7354;1163.319;0.2646;0.655;0;5.1866
ee1bae2a17cd790644ddac8863b5c20c;2;331.6929;652.5851;0.3071;0.3674;3;5.7081
ee1bae2a17cd790644ddac8863b5c20c;2;285.7354;1167.317;0.2646;0.6573;0;6.2893
ee1bae2a17cd790644ddac8863b5c20c;2;827.2341;1163.319;0.766;0.655;1;6.8006
ee1bae2a17cd790644ddac8863b5c20c;2;329.6947;641.5908;0.3053;0.3613;3;7.3079
ee1bae2a17cd790644ddac8863b5c20c;2;783.2748;1164.319;0.7253;0.6556;1;7.8299
ee1bae2a17cd790644ddac8863b5c20c;2;268.7512;608.608;0.2488;0.3427;3;8.3014
ee1bae2a17cd790644ddac8863b5c20c;2;835.2266;559.6335;0.7734;0.3151;2;8.8237
ee1bae2a17cd790644ddac8863b5c20c;2;307.7151;701.5596;0.2849;0.395;3;9.3124
ee1bae2a17cd790644ddac8863b5c20c;2;845.2174;1187.307;0.7826;0.6685;1;9.8407
ee1bae2a17cd790644ddac8863b5c20c;3;757.2988;634.5945;0.7012;0.3573;2;0
ee1bae2a17cd790644ddac8863b5c20c;3;284.7364;1099.352;0.2636;0.619;0;0.4547
ee1bae2a17cd790644ddac8863b5c20c;3;811.2488;656.583;0.7512;0.3697;2;0.9435
ee1bae2a17cd790644ddac8863b5c20c;3;282.7382;1091.357;0.2618;0.6145;0;1.4312
ee1bae2a17cd790644ddac8863b5c20c;3;789.2692;661.5804;0.7308;0.3725;2;2.1585
ee1bae2a17cd790644ddac8863b5c20c;3;334.6901;601.6117;0.3099;0.3387;3;2.6609
ee1bae2a17cd790644ddac8863b5c20c;3;839.223;1036.385;0.7771;0.5836;1;3.0986
ee1bae2a17cd790644ddac8863b5c20c;3;384.6439;673.5742;0.3562;0.3793;3;3.4858
ee1bae2a17cd790644ddac8863b5c20c;3;792.2664;1115.344;0.7336;0.628;1;3.9238
ee1bae2a17cd790644ddac8863b5c20c;3;297.7243;621.6013;0.2757;0.35;3;4.3619
ee1bae2a17cd790644ddac8863b5c20c;3;265.7539;1112.346;0.2461;0.6263;0;4.8501
ee1bae2a17cd790644ddac8863b5c20c;3;814.2461;1116.344;0.7539;0.6286;1;5.3453
ee1bae2a17cd790644ddac8863b5c20c;3;301.7206;679.571;0.2794;0.3826;3;5.81
ee1bae2a17cd790644ddac8863b5c20c;3;815.2451;1164.319;0.7549;0.6556;1;6.2314
ee1bae2a17cd790644ddac8863b5c20c;3;811.2488;617.6034;0.7512;0.3477;2;6.8573
ee1bae2a17cd790644ddac8863b5c20c;3;302.7197;660.5809;0.2803;0.3719;3;7.3432
ee1bae2a17cd790644ddac8863b5c20c;3;827.2341;617.6034;0.766;0.3477;2;7.7972
ee1bae2a17cd790644ddac8863b5c20c;3;330.6938;696.5623;0.3062;0.3922;3;8.2012
ee1bae2a17cd790644ddac8863b5c20c;3;784.2738;648.5873;0.7262;0.3652;2;8.5721
ee1bae2a17cd790644ddac8863b5c20c;3;791.2673;1136.333;0.7327;0.6398;1;9.1108
ee1bae2a17cd790644ddac8863b5c20c;3;323.7003;1176.312;0.2997;0.6623;0;9.617
ee76dffc5b754ebace3de465ccd0b922;1;126.736;550.3121;0.264;0.6879;0;0
ee76dffc5b754ebace3de465ccd0b922;1;400.1663;288.6392;0.8337;0.3608;2;0.5452
ee76dffc5b754ebace3de465ccd0b922;1;355.2599;553.3083;0.7401;0.6916;1;1.1269
ee76dffc5b754ebace3de465ccd0b922;1;76.8399;240.6991;0.1601;0.3009;3;1.672
ee76dffc5b754ebace3de465ccd0b922;1;123.7422;552.3096;0.2578;0.6904;0;2.1909
ee76dffc5b754ebace3de465ccd0b922;1;391.185;245.6929;0.815;0.3071;2;2.7537
ee76dffc5b754ebace3de465ccd0b922;1;78.8358;245.6929;0.1642;0.3071;3;3.3733
ee76dffc5b754ebace3de465ccd0b922;1;113.763;553.3083;0.237;0.6916;0;3.936
ee76dffc5b754ebace3de465ccd0b922;1;391.185;528.3396;0.815;0.6604;1;4.5334
ee76dffc5b754ebace3de465ccd0b922;1;106.7775;260.6741;0.2225;0.3258;3;5.1134
ee76dffc5b754ebace3de465ccd0b922;1;369.2308;242.6966;0.7692;0.3034;2;5.7321
ee76dffc5b754ebace3de465ccd0b922;1;89.8129;541.3234;0.1871;0.6767;0;6.3132
ee76dffc5b754ebace3de465ccd0b922;1;119.7505;237.7029;0.2495;0.2971;3;6.7963
ee76dffc5b754ebace3de465ccd0b922;1;390.1871;263.6704;0.8129;0.3296;2;7.356
ee76dffc5b754ebace3de465ccd0b922;1;91.8087;243.6954;0.1913;0.3046;3;8.1642
ee76dffc5b754ebace3de465ccd0b922;1;399.1684;262.6716;0.8316;0.3283;2;8.813
ee76dffc5b754ebace3de465ccd0b922;1;99.7921;531.3358;0.2079;0.6642;0;9.4151
ee76dffc5b754ebace3de465ccd0b922;1;388.1913;231.7103;0.8087;0.2896;2;9.9755
ee76dffc5b754ebace3de465ccd0b922;2;357.2557;240.6991;0.7443;0.3009;2;0
ee76dffc5b754ebace3de465ccd0b922;2;107.7755;239.7004;0.2245;0.2996;3;0.6171
ee76dffc5b754ebace3de465ccd0b922;2;382.2037;256.6791;0.7963;0.3208;2;1.2946
ee76dffc5b754ebace3de465ccd0b922;2;352.2661;518.3521;0.7339;0.6479;1;2.0134
ee76dffc5b754ebace3de465ccd0b922;2;362.2453;249.6879;0.7547;0.3121;2;2.7667
ee76dffc5b754ebace3de465ccd0b922;2;391.185;518.3521;0.815;0.6479;1;3.4402
ee76dffc5b754ebace3de465ccd0b922;2;362.2453;214.7316;0.7547;0.2684;2;4.0419
ee76dffc5b754ebace3de465ccd0b922;2;350.2703;562.2971;0.7297;0.7029;1;4.6881
ee76dffc5b754ebace3de465ccd0b922;2;103.7838;254.6816;0.2162;0.3184;3;5.4088
ee76dffc5b754ebace3de465ccd0b922;2;374.2204;501.3733;0.7796;0.6267;1;6.0601
ee76dffc5b754ebace3de465ccd0b922;2;106.7775;215.7303;0.2225;0.2697;3;6.7948
ee76dffc5b754ebace3de465ccd0b922;2;381.2058;560.2996;0.7942;0.7004;1;7.5022
ee76dffc5b754ebace3de465ccd0b922;2;100.79;540.3246;0.21;0.6754;0;8.2144
ee76dffc5b754ebace3de465ccd0b922;2;402.1622;236.7041;0.8378;0.2959;2;8.8734
ee76dffc5b754ebace3de465ccd0b922;2;105.7796;565.2934;0.2204;0.7066;0;9.6377
ee76dffc5b754ebace3de465ccd0b922;3;143.7006;254.6816;0.2994;0.3184;3;0
ee76dffc5b754ebace3de465ccd0b922;3;396.1746;255.6804;0.8254;0.3196;2;0.6124
ee76dffc5b754ebace3de465ccd0b922;3;376.2162;547.3159;0.7838;0.6841;1;1.2306
ee76dffc5b754ebace3de465ccd0b922;3;395.1767;244.6941;0.8233;0.3059;2;1.8289
ee76dffc5b754ebace3de465ccd0b922;3;79.8337;247.6904;0.1663;0.3096;3;2.3805
ee76dffc5b754ebace3de465ccd0b922;3;105.7796;524.3446;0.2204;0.6554;0;2.9044
ee76dffc5b754ebace3de465ccd0b922;3;369.2308;244.6941;0.7692;0.3059;2;3.4368
ee76dffc5b754ebace3de465ccd0b922;3;100.79;247.6904;0.21;0.3096;3;4.0023
ee76dffc5b754ebace3de465ccd0b922;3;95.8004;555.3058;0.1996;0.6941;0;4.634
ee76dffc5b754ebace3de465ccd0b922;3;372.2245;252.6841;0.7755;0.3159;2;5.1988
ee76dffc5b754ebace3de465ccd0b922;3;374.2204;512.3596;0.7796;0.6404;1;5.7988
ee76dffc5b754ebace3de465ccd0b922;3;99.7921;527.3408;0.2079;0.6592;0;6.4141
ee76dffc5b754ebace3de465ccd0b922;3;370.2287;517.3533;0.7713;0.6467;1;7.118
ee76dffc5b754ebace3de465ccd0b922;3;125.738;240.6991;0.262;0.3009;3;7.8182
ee76dffc5b754ebace3de465ccd0b922;3;398.1705;549.3134;0.8295;0.6866;1;8.4156
ee76dffc5b754ebace3de465ccd0b922;3;86.8191;247.6904;0.1809;0.3096;3;9.0544
ee76dffc5b754ebace3de465ccd0b922;3;394.1788;222.7216;0.8212;0.2784;2;9.6655
effa00f4d0e0fe78f428b8a4c4054219;1;387.1934;556.3046;0.8067;0.6954;1;0
effa00f4d0e0fe78f428b8a4c4054219;1;110.7692;529.3383;0.2308;0.6617;0;0.6686
effa00f4d0e0fe78f428b8a4c4054219;1;433.0977;517.3533;0.9023;0.6467;1;1.3208
effa00f4d0e0fe78f428b8a4c4054219;1;135.7173;296.6292;0.2827;0.3708;3;1.976
effa00f4d0e0fe78f428b8a4c4054219;1;379.21;515.3558;0.79;0.6442;1;2.5527
effa00f4d0e0fe78f428b8a4c4054219;1;380.2079;267.6654;0.7921;0.3346;2;3.2014
effa00f4d0e0fe78f428b8a4c4054219;1;103.7838;280.6492;0.2162;0.3508;3;3.8146
effa00f4d0e0fe78f428b8a4c4054219;1;115.7588;504.3695;0.2412;0.6305;0;4.3681
effa00f4d0e0fe78f428b8a4c4054219;1;107.7755;254.6816;0.2245;0.3184;3;5.0844
effa00f4d0e0fe78f428b8a4c4054219;1;371.2266;515.3558;0.7734;0.6442;1;5.6484
effa00f4d0e0fe78f428b8a4c4054219;1;108.7734;260.6741;0.2266;0.3258;3;6.2468
effa00f4d0e0fe78f428b8a4c4054219;1;388.1913;519.3508;0.8087;0.6492;1;6.8632
effa00f4d0e0fe78f428b8a4c4054219;1;108.7734;277.6529;0.2266;0.3471;3;7.4146
effa00f4d0e0fe78f428b8a4c4054219;1;370.2287;515.3558;0.7713;0.6442;1;7.9465
effa00f4d0e0fe78f428b8a4c4054219;1;114.7609;264.6691;0.2391;0.3308;3;8.5081
effa00f4d0e0fe78f428b8a4c4054219;1;121.7464;510.362;0.2536;0.638;0;9.1305
effa00f4d0e0fe78f428b8a4c4054219;1;392.183;264.6691;0.817;0.3308;2;9.691
effa00f4d0e0fe78f428b8a4c4054219;2;113.763;287.6404;0.237;0.3596;3;0
effa00f4d0e0fe78f428b8a4c4054219;2;386.1954;552.3096;0.8046;0.6904;1;0.6035
effa00f4d0e0fe78f428b8a4c4054219;2;108.7734;521.3483;0.2266;0.6517;0;1.1471
effa00f4d0e0fe78f428b8a4c4054219;2;381.2058;541.3234;0.7942;0.6767;1;1.8316
effa00f4d0e0fe78f428b8a4c4054219;2;389.1892;259.6754;0.8108;0.3246;2;2.5332
effa00f4d0e0fe78f428b8a4c4054219;2;377.2141;550.3121;0.7859;0.6879;1;3.2326
effa00f4d0e0fe78f428b8a4c4054219;2;139.7089;517.3533;0.2911;0.6467;0;3.8687
effa00f4d0e0fe78f428b8a4c4054219;2;385.1975;541.3234;0.8025;0.6767;1;4.55
effa00f4d0e0fe78f428b8a4c4054219;2;113.763;283.6454;0.237;0.3546;3;5.0807
effa00f4d0e0fe78f428b8a4c4054219;2;375.2183;253.6829;0.7817;0.3171;2;5.565
effa00f4d0e0fe78f428b8a4c4054219;2;401.1642;541.3234;0.8358;0.6767;1;6.2639
effa00f4d0e0fe78f428b8a4c4054219;2;129.7297;255.6804;0.2703;0.3196;3;6.8613
effa00f4d0e0fe78f428b8a4c4054219;2;390.1871;527.3408;0.8129;0.6592;1;7.4177
effa00f4d0e0fe78f428b8a4c4054219;2;361.2474;286.6417;0.7526;0.3583;2;7.9993
effa00f4d0e0fe78f428b8a4c4054219;2;113.763;282.6467;0.237;0.3533;3;8.5337
effa00f4d0e0fe78f428b8a4c4054219;2;129.7297;534.3321;0.2703;0.6679;0;9.0543
effa00f4d0e0fe78f428b8a4c4054219;2;367.2349;264.6691;0.7651;0.3308;2;9.6521
effa00f4d0e0fe78f428b8a4c4054219;3;380.2079;263.6704;0.7921;0.3296;2;0
effa00f4d0e0fe78f428b8a4c4054219;3;389.1892;581.2734;0.8108;0.7266;1;0.5489
effa00f4d0e0fe78f428b8a4c4054219;3;111.7672;511.3608;0.2328;0.6392;0;1.0533
effa00f4d0e0fe78f428b8a4c4054219;3;404.158;529.3383;0.842;0.6617;1;1.7908
effa00f4d0e0fe78f428b8a4c4054219;3;129.7297;515.3558;0.2703;0.6442;0;2.4711
effa00f4d0e0fe78f428b8a4c4054219;3;388.1913;253.6829;0.8087;0.3171;2;3.0516
effa00f4d0e0fe78f428b8a4c4054219;3;82.8274;250.6866;0.1726;0.3134;3;3.6405
effa00f4d0e0fe78f428b8a4c4054219;3;133.7214;501.3733;0.2786;0.6267;0;4.2878
effa00f4d0e0fe78f428b8a4c4054219;3;386.1954;282.6467;0.8046;0.3533;2;4.8146
effa00f4d0e0fe78f428b8a4c4054219;3;378.2121;551.3109;0.7879;0.6891;1;5.3119
effa00f4d0e0fe78f428b8a4c4054219;3;117.7547;266.6666;0.2453;0.3333;3;5.8985
effa00f4d0e0fe78f428b8a4c4054219;3;118.7526;541.3234;0.2474;0.6767;0;6.4799
effa00f4d0e0fe78f428b8a4c4054219;3;368.2328;244.6941;0.7672;0.3059;2;7.0533
effa00f4d0e0fe78f428b8a4c4054219;3;125.738;526.342;0.262;0.6579;0;7.637
effa00f4d0e0fe78f428b8a4c4054219;3;104.7817;302.6217;0.2183;0.3783;3;8.3814
effa00f4d0e0fe78f428b8a4c4054219;3;388.1913;544.3196;0.8087;0.6804;1;8.953
effa00f4d0e0fe78f428b8a4c4054219;3;392.183;240.6991;0.817;0.3009;2;9.5001
f0a385b4e4851e9315bea89520f8ae6d;1;127;525;0.2646;0.6563;0;0
f0a385b4e4851e9315bea89520f8ae6d;1;375;269;0.7813;0.3363;2;0.6181
f0a385b4e4851e9315bea89520f8ae6d;1;118;278;0.2458;0.3475;3;1.236
f0a385b4e4851e9315bea89520f8ae6d;1;355;511;0.7396;0.6388;1;1.8051
f0a385b4e4851e9315bea89520f8ae6d;1;124;274;0.2583;0.3425;3;2.3929
f0a385b4e4851e9315bea89520f8ae6d;1;129;530;0.2688;0.6625;0;3.0077
f0a385b4e4851e9315bea89520f8ae6d;1;360;515;0.75;0.6438;1;3.5764
f0a385b4e4851e9315bea89520f8ae6d;1;359;273;0.7479;0.3413;2;4.1773
f0a385b4e4851e9315bea89520f8ae6d;1;362;515;0.7542;0.6438;1;4.7627
f0a385b4e4851e9315bea89520f8ae6d;1;359;264;0.7479;0.33;2;5.3138
f0a385b4e4851e9315bea89520f8ae6d;1;366;516;0.7625;0.645;1;5.9828
f0a385b4e4851e9315bea89520f8ae6d;1;360;264;0.75;0.33;2;6.5505
f0a385b4e4851e9315bea89520f8ae6d;1;114;291;0.2375;0.3638;3;7.1521
f0a385b4e4851e9315bea89520f8ae6d;1;363;518;0.7563;0.6475;1;7.7587
f0a385b4e4851e9315bea89520f8ae6d;1;120;280;0.25;0.35;3;8.3773
f0a385b4e4851e9315bea89520f8ae6d;1;369;514;0.7688;0.6425;1;8.9743
f0a385b4e4851e9315bea89520f8ae6d;1;126;282;0.2625;0.3525;3;9.5421
f0a385b4e4851e9315bea89520f8ae6d;2;360;511;0.75;0.6388;1;0
f0a385b4e4851e9315bea89520f8ae6d;2;135;531;0.2813;0.6638;0;0.6177
f0a385b4e4851e9315bea89520f8ae6d;2;374;514;0.7792;0.6425;1;1.2528
f0a385b4e4851e9315bea89520f8ae6d;2;117;279;0.2438;0.3488;3;1.8208
f0a385b4e4851e9315bea89520f8ae6d;2;361;522;0.7521;0.6525;1;2.4264
f0a385b4e4851e9315bea89520f8ae6d;2;358;275;0.7458;0.3438;2;3.0083
f0a385b4e4851e9315bea89520f8ae6d;2;367;519;0.7646;0.6488;1;3.5925
f0a385b4e4851e9315bea89520f8ae6d;2;372;269;0.775;0.3363;2;4.1607
f0a385b4e4851e9315bea89520f8ae6d;2;124;535;0.2583;0.6688;0;4.7789
f0a385b4e4851e9315bea89520f8ae6d;2;355;516;0.7396;0.645;1;5.3471
f0a385b4e4851e9315bea89520f8ae6d;2;368;288;0.7667;0.36;2;5.9488
f0a385b4e4851e9315bea89520f8ae6d;2;355;537;0.7396;0.6713;1;6.5346
f0a385b4e4851e9315bea89520f8ae6d;2;125;286;0.2604;0.3575;3;7.1017
f0a385b4e4851e9315bea89520f8ae6d;2;114;515;0.2375;0.6438;0;7.7372
f0a385b4e4851e9315bea89520f8ae6d;2;361;275;0.7521;0.3438;2;8.3719
f0a385b4e4851e9315bea89520f8ae6d;2;350;511;0.7292;0.6388;1;9.2115
f0a385b4e4851e9315bea89520f8ae6d;2;123;520;0.2563;0.65;0;9.7757
f0a385b4e4851e9315bea89520f8ae6d;3;126;272;0.2625;0.34;3;0
f0a385b4e4851e9315bea89520f8ae6d;3;368;523;0.7667;0.6538;1;0.6018
f0a385b4e4851e9315bea89520f8ae6d;3;376;277;0.7833;0.3463;2;1.2703
f0a385b4e4851e9315bea89520f8ae6d;3;377;531;0.7854;0.6638;1;1.9461
f0a385b4e4851e9315bea89520f8ae6d;3;117;266;0.2438;0.3325;3;2.5403
f0a385b4e4851e9315bea89520f8ae6d;3;359;274;0.7479;0.3425;2;3.1757
f0a385b4e4851e9315bea89520f8ae6d;3;121;530;0.2521;0.6625;0;3.8442
f0a385b4e4851e9315bea89520f8ae6d;3;365;510;0.7604;0.6375;1;4.7295
f0a385b4e4851e9315bea89520f8ae6d;3;130;300;0.2708;0.375;3;5.368
f0a385b4e4851e9315bea89520f8ae6d;3;358;520;0.7458;0.65;1;5.9212
f0a385b4e4851e9315bea89520f8ae6d;3;362;260;0.7542;0.325;2;6.4508
f0a385b4e4851e9315bea89520f8ae6d;3;367;527;0.7646;0.6588;1;7.0779
f0a385b4e4851e9315bea89520f8ae6d;3;363;267;0.7563;0.3338;2;7.6205
f0a385b4e4851e9315bea89520f8ae6d;3;130;280;0.2708;0.35;3;8.1887
f0a385b4e4851e9315bea89520f8ae6d;3;117;522;0.2438;0.6525;0;8.8573
f0a385b4e4851e9315bea89520f8ae6d;3;356;275;0.7417;0.3438;2;9.4757
f10705e6577aa97378b2a7f3ff5e9d66;1;296;644;0.2741;0.3626;3;0
f10705e6577aa97378b2a7f3ff5e9d66;1;299;1119;0.2769;0.6301;0;0.585
f10705e6577aa97378b2a7f3ff5e9d66;1;787;647;0.7287;0.3643;2;1.121
